properties.nombre,properties.libres,timestamp
Atotxa,34,2022-07-20 10:25:48.549585
Boulevard,45,2022-07-20 10:25:48.549585
Buen Pastor,5,2022-07-20 10:25:48.549585
Easo,0,2022-07-20 10:25:48.549585
Estación,0,2022-07-20 10:25:48.549585
Illumbe,0,2022-07-20 10:25:48.549585
Katalunia,90,2022-07-20 10:25:48.549585
Kontxa,158,2022-07-20 10:25:48.549585
Kursaal,0,2022-07-20 10:25:48.549585
Okendo,170,2022-07-20 10:25:48.549585
Ondarreta,0,2022-07-20 10:25:48.549585
Pio XII,238,2022-07-20 10:25:48.549585
San Martin,0,2022-07-20 10:25:48.549585
Txofre,0,2022-07-20 10:25:48.549585
Zuatzu,0,2022-07-20 10:25:48.549585
Arcco,103,2022-07-20 11:18:33.700891
Atotxa,60,2022-07-20 11:18:33.700891
Boulevard,16,2022-07-20 11:18:33.700891
Buen Pastor,19,2022-07-20 11:18:33.700891
Easo,0,2022-07-20 11:18:33.700891
Estación,0,2022-07-20 11:18:33.700891
Illumbe,0,2022-07-20 11:18:33.700891
Katalunia,90,2022-07-20 11:18:33.700891
Kontxa,3,2022-07-20 11:18:33.700891
Kursaal,0,2022-07-20 11:18:33.700891
Okendo,68,2022-07-20 11:18:33.700891
Ondarreta,0,2022-07-20 11:18:33.700891
Pio XII,243,2022-07-20 11:18:33.700891
San Martin,0,2022-07-20 11:18:33.700891
Txofre,0,2022-07-20 11:18:33.700891
Zuatzu,0,2022-07-20 11:18:33.700891
Arcco,123,2022-07-20 12:44:42.699556
Atotxa,84,2022-07-20 12:44:42.699556
Boulevard,15,2022-07-20 12:44:42.699556
Buen Pastor,3,2022-07-20 12:44:42.699556
Easo,0,2022-07-20 12:44:42.699556
Estación,0,2022-07-20 12:44:42.699556
Illumbe,0,2022-07-20 12:44:42.699556
Katalunia,96,2022-07-20 12:44:42.699556
Kontxa,6,2022-07-20 12:44:42.699556
Kursaal,0,2022-07-20 12:44:42.699556
Okendo,10,2022-07-20 12:44:42.699556
Ondarreta,0,2022-07-20 12:44:42.699556
Pio XII,247,2022-07-20 12:44:42.699556
San Martin,4,2022-07-20 12:44:42.699556
Txofre,0,2022-07-20 12:44:42.699556
Zuatzu,0,2022-07-20 12:44:42.699556
Arcco,131,2022-07-20 13:47:03.390403
Atotxa,92,2022-07-20 13:47:03.390403
Boulevard,5,2022-07-20 13:47:03.390403
Buen Pastor,0,2022-07-20 13:47:03.390403
Easo,0,2022-07-20 13:47:03.390403
Estación,0,2022-07-20 13:47:03.390403
Illumbe,0,2022-07-20 13:47:03.390403
Katalunia,79,2022-07-20 13:47:03.390403
Kontxa,13,2022-07-20 13:47:03.390403
Kursaal,0,2022-07-20 13:47:03.390403
Okendo,26,2022-07-20 13:47:03.390403
Ondarreta,0,2022-07-20 13:47:03.390403
Pio XII,225,2022-07-20 13:47:03.390403
San Martin,0,2022-07-20 13:47:03.390403
Txofre,0,2022-07-20 13:47:03.390403
Zuatzu,0,2022-07-20 13:47:03.390403
Arcco,119,2022-07-20 14:21:11.182850
Atotxa,95,2022-07-20 14:21:11.182850
Boulevard,14,2022-07-20 14:21:11.182850
Buen Pastor,2,2022-07-20 14:21:11.182850
Easo,0,2022-07-20 14:21:11.182850
Estación,0,2022-07-20 14:21:11.182850
Illumbe,0,2022-07-20 14:21:11.182850
Katalunia,45,2022-07-20 14:21:11.182850
Kontxa,0,2022-07-20 14:21:11.182850
Kursaal,0,2022-07-20 14:21:11.182850
Okendo,18,2022-07-20 14:21:11.182850
Ondarreta,0,2022-07-20 14:21:11.182850
Pio XII,225,2022-07-20 14:21:11.182850
San Martin,0,2022-07-20 14:21:11.182850
Txofre,0,2022-07-20 14:21:11.182850
Zuatzu,0,2022-07-20 14:21:11.182850
Arcco,110,2022-07-20 15:24:22.417233
Atotxa,91,2022-07-20 15:24:22.417233
Boulevard,18,2022-07-20 15:24:22.417233
Buen Pastor,0,2022-07-20 15:24:22.417233
Easo,0,2022-07-20 15:24:22.417233
Estación,0,2022-07-20 15:24:22.417233
Illumbe,0,2022-07-20 15:24:22.417233
Katalunia,17,2022-07-20 15:24:22.417233
Kontxa,48,2022-07-20 15:24:22.417233
Kursaal,0,2022-07-20 15:24:22.417233
Okendo,33,2022-07-20 15:24:22.417233
Ondarreta,0,2022-07-20 15:24:22.417233
Pio XII,216,2022-07-20 15:24:22.417233
San Martin,0,2022-07-20 15:24:22.417233
Txofre,0,2022-07-20 15:24:22.417233
Zuatzu,0,2022-07-20 15:24:22.417233
Arcco,100,2022-07-20 16:32:52.582651
Atotxa,86,2022-07-20 16:32:52.582651
Boulevard,27,2022-07-20 16:32:52.582651
Buen Pastor,0,2022-07-20 16:32:52.582651
Easo,0,2022-07-20 16:32:52.582651
Estación,0,2022-07-20 16:32:52.582651
Illumbe,0,2022-07-20 16:32:52.582651
Katalunia,1,2022-07-20 16:32:52.582651
Kontxa,57,2022-07-20 16:32:52.582651
Kursaal,0,2022-07-20 16:32:52.582651
Okendo,93,2022-07-20 16:32:52.582651
Ondarreta,0,2022-07-20 16:32:52.582651
Pio XII,216,2022-07-20 16:32:52.582651
San Martin,17,2022-07-20 16:32:52.582651
Txofre,0,2022-07-20 16:32:52.582651
Zuatzu,0,2022-07-20 16:32:52.582651
Arcco,108,2022-07-20 17:27:42.908846
Atotxa,80,2022-07-20 17:27:42.908846
Boulevard,44,2022-07-20 17:27:42.908846
Buen Pastor,23,2022-07-20 17:27:42.908846
Easo,0,2022-07-20 17:27:42.908846
Estación,0,2022-07-20 17:27:42.908846
Illumbe,0,2022-07-20 17:27:42.908846
Katalunia,0,2022-07-20 17:27:42.908846
Kontxa,89,2022-07-20 17:27:42.908846
Kursaal,0,2022-07-20 17:27:42.908846
Okendo,105,2022-07-20 17:27:42.908846
Ondarreta,0,2022-07-20 17:27:42.908846
Pio XII,206,2022-07-20 17:27:42.908846
San Martin,14,2022-07-20 17:27:42.908846
Txofre,0,2022-07-20 17:27:42.908846
Zuatzu,0,2022-07-20 17:27:42.908846
Arcco,117,2022-07-20 18:26:50.782897
Atotxa,72,2022-07-20 18:26:50.782897
Boulevard,47,2022-07-20 18:26:50.782897
Buen Pastor,90,2022-07-20 18:26:50.782897
Easo,0,2022-07-20 18:26:50.782897
Estación,0,2022-07-20 18:26:50.782897
Illumbe,0,2022-07-20 18:26:50.782897
Katalunia,2,2022-07-20 18:26:50.782897
Kontxa,159,2022-07-20 18:26:50.782897
Kursaal,0,2022-07-20 18:26:50.782897
Okendo,106,2022-07-20 18:26:50.782897
Ondarreta,0,2022-07-20 18:26:50.782897
Pio XII,219,2022-07-20 18:26:50.782897
San Martin,60,2022-07-20 18:26:50.782897
Txofre,0,2022-07-20 18:26:50.782897
Zuatzu,0,2022-07-20 18:26:50.782897
Arcco,137,2022-07-20 19:18:06.816973
Atotxa,44,2022-07-20 19:18:06.816973
Boulevard,75,2022-07-20 19:18:06.816973
Buen Pastor,154,2022-07-20 19:18:06.816973
Easo,0,2022-07-20 19:18:06.816973
Estación,0,2022-07-20 19:18:06.816973
Illumbe,0,2022-07-20 19:18:06.816973
Katalunia,1,2022-07-20 19:18:06.816973
Kontxa,239,2022-07-20 19:18:06.816973
Kursaal,0,2022-07-20 19:18:06.816973
Okendo,108,2022-07-20 19:18:06.816973
Ondarreta,0,2022-07-20 19:18:06.816973
Pio XII,223,2022-07-20 19:18:06.816973
San Martin,119,2022-07-20 19:18:06.816973
Txofre,0,2022-07-20 19:18:06.816973
Zuatzu,0,2022-07-20 19:18:06.816973
Arcco,149,2022-07-20 20:25:17.232055
Atotxa,39,2022-07-20 20:25:17.232055
Boulevard,102,2022-07-20 20:25:17.232055
Buen Pastor,183,2022-07-20 20:25:17.232055
Easo,0,2022-07-20 20:25:17.232055
Estación,0,2022-07-20 20:25:17.232055
Illumbe,0,2022-07-20 20:25:17.232055
Katalunia,0,2022-07-20 20:25:17.232055
Kontxa,303,2022-07-20 20:25:17.232055
Kursaal,0,2022-07-20 20:25:17.232055
Okendo,99,2022-07-20 20:25:17.232055
Ondarreta,0,2022-07-20 20:25:17.232055
Pio XII,219,2022-07-20 20:25:17.232055
San Martin,156,2022-07-20 20:25:17.232055
Txofre,0,2022-07-20 20:25:17.232055
Zuatzu,0,2022-07-20 20:25:17.232055
Arcco,151,2022-07-20 21:18:21.957377
Atotxa,44,2022-07-20 21:18:21.957377
Boulevard,162,2022-07-20 21:18:21.957377
Buen Pastor,219,2022-07-20 21:18:21.957377
Easo,0,2022-07-20 21:18:21.957377
Estación,0,2022-07-20 21:18:21.957377
Illumbe,0,2022-07-20 21:18:21.957377
Katalunia,20,2022-07-20 21:18:21.957377
Kontxa,375,2022-07-20 21:18:21.957377
Kursaal,0,2022-07-20 21:18:21.957377
Okendo,178,2022-07-20 21:18:21.957377
Ondarreta,0,2022-07-20 21:18:21.957377
Pio XII,217,2022-07-20 21:18:21.957377
San Martin,186,2022-07-20 21:18:21.957377
Txofre,0,2022-07-20 21:18:21.957377
Zuatzu,0,2022-07-20 21:18:21.957377
Arcco,157,2022-07-20 22:21:45.218104
Atotxa,104,2022-07-20 22:21:45.218104
Boulevard,263,2022-07-20 22:21:45.218104
Buen Pastor,280,2022-07-20 22:21:45.218104
Easo,0,2022-07-20 22:21:45.218104
Estación,0,2022-07-20 22:21:45.218104
Illumbe,0,2022-07-20 22:21:45.218104
Katalunia,216,2022-07-20 22:21:45.218104
Kontxa,456,2022-07-20 22:21:45.218104
Kursaal,0,2022-07-20 22:21:45.218104
Okendo,396,2022-07-20 22:21:45.218104
Ondarreta,0,2022-07-20 22:21:45.218104
Pio XII,227,2022-07-20 22:21:45.218104
San Martin,213,2022-07-20 22:21:45.218104
Txofre,0,2022-07-20 22:21:45.218104
Zuatzu,0,2022-07-20 22:21:45.218104
Arcco,158,2022-07-20 23:22:52.623364
Atotxa,130,2022-07-20 23:22:52.623364
Boulevard,292,2022-07-20 23:22:52.623364
Buen Pastor,293,2022-07-20 23:22:52.623364
Easo,0,2022-07-20 23:22:52.623364
Estación,0,2022-07-20 23:22:52.623364
Illumbe,0,2022-07-20 23:22:52.623364
Katalunia,285,2022-07-20 23:22:52.623364
Kontxa,476,2022-07-20 23:22:52.623364
Kursaal,0,2022-07-20 23:22:52.623364
Okendo,450,2022-07-20 23:22:52.623364
Ondarreta,0,2022-07-20 23:22:52.623364
Pio XII,232,2022-07-20 23:22:52.623364
San Martin,229,2022-07-20 23:22:52.623364
Txofre,0,2022-07-20 23:22:52.623364
Zuatzu,0,2022-07-20 23:22:52.623364
Arcco,157,2022-07-21 02:10:08.156534
Atotxa,135,2022-07-21 02:10:08.156534
Boulevard,316,2022-07-21 02:10:08.156534
Buen Pastor,297,2022-07-21 02:10:08.156534
Easo,0,2022-07-21 02:10:08.156534
Estación,0,2022-07-21 02:10:08.156534
Illumbe,0,2022-07-21 02:10:08.156534
Katalunia,303,2022-07-21 02:10:08.156534
Kontxa,488,2022-07-21 02:10:08.156534
Kursaal,0,2022-07-21 02:10:08.156534
Okendo,474,2022-07-21 02:10:08.156534
Ondarreta,0,2022-07-21 02:10:08.156534
Pio XII,232,2022-07-21 02:10:08.156534
San Martin,231,2022-07-21 02:10:08.156534
Txofre,0,2022-07-21 02:10:08.156534
Zuatzu,0,2022-07-21 02:10:08.156534
Arcco,156,2022-07-21 04:00:11.769501
Atotxa,135,2022-07-21 04:00:11.769501
Boulevard,307,2022-07-21 04:00:11.769501
Buen Pastor,298,2022-07-21 04:00:11.769501
Easo,0,2022-07-21 04:00:11.769501
Estación,0,2022-07-21 04:00:11.769501
Illumbe,0,2022-07-21 04:00:11.769501
Katalunia,308,2022-07-21 04:00:11.769501
Kontxa,489,2022-07-21 04:00:11.769501
Kursaal,0,2022-07-21 04:00:11.769501
Okendo,474,2022-07-21 04:00:11.769501
Ondarreta,0,2022-07-21 04:00:11.769501
Pio XII,233,2022-07-21 04:00:11.769501
San Martin,228,2022-07-21 04:00:11.769501
Txofre,0,2022-07-21 04:00:11.769501
Zuatzu,0,2022-07-21 04:00:11.769501
Arcco,153,2022-07-21 04:54:51.456446
Atotxa,132,2022-07-21 04:54:51.456446
Boulevard,308,2022-07-21 04:54:51.456446
Buen Pastor,295,2022-07-21 04:54:51.456446
Easo,0,2022-07-21 04:54:51.456446
Estación,0,2022-07-21 04:54:51.456446
Illumbe,0,2022-07-21 04:54:51.456446
Katalunia,307,2022-07-21 04:54:51.456446
Kontxa,482,2022-07-21 04:54:51.456446
Kursaal,0,2022-07-21 04:54:51.456446
Okendo,473,2022-07-21 04:54:51.456446
Ondarreta,0,2022-07-21 04:54:51.456446
Pio XII,230,2022-07-21 04:54:51.456446
San Martin,224,2022-07-21 04:54:51.456446
Txofre,0,2022-07-21 04:54:51.456446
Zuatzu,0,2022-07-21 04:54:51.456446
Arcco,152,2022-07-21 05:31:46.844131
Atotxa,131,2022-07-21 05:31:46.844131
Boulevard,308,2022-07-21 05:31:46.844131
Buen Pastor,296,2022-07-21 05:31:46.844131
Easo,0,2022-07-21 05:31:46.844131
Estación,0,2022-07-21 05:31:46.844131
Illumbe,0,2022-07-21 05:31:46.844131
Katalunia,305,2022-07-21 05:31:46.844131
Kontxa,479,2022-07-21 05:31:46.844131
Kursaal,0,2022-07-21 05:31:46.844131
Okendo,474,2022-07-21 05:31:46.844131
Ondarreta,0,2022-07-21 05:31:46.844131
Pio XII,231,2022-07-21 05:31:46.844131
San Martin,222,2022-07-21 05:31:46.844131
Txofre,0,2022-07-21 05:31:46.844131
Zuatzu,0,2022-07-21 05:31:46.844131
Arcco,146,2022-07-21 06:30:11.257706
Atotxa,120,2022-07-21 06:30:11.257706
Boulevard,289,2022-07-21 06:30:11.257706
Buen Pastor,281,2022-07-21 06:30:11.257706
Easo,0,2022-07-21 06:30:11.257706
Estación,0,2022-07-21 06:30:11.257706
Illumbe,0,2022-07-21 06:30:11.257706
Katalunia,297,2022-07-21 06:30:11.257706
Kontxa,451,2022-07-21 06:30:11.257706
Kursaal,0,2022-07-21 06:30:11.257706
Okendo,450,2022-07-21 06:30:11.257706
Ondarreta,0,2022-07-21 06:30:11.257706
Pio XII,225,2022-07-21 06:30:11.257706
San Martin,200,2022-07-21 06:30:11.257706
Txofre,0,2022-07-21 06:30:11.257706
Zuatzu,0,2022-07-21 06:30:11.257706
Arcco,132,2022-07-21 07:20:19.172883
Atotxa,90,2022-07-21 07:20:19.172883
Boulevard,257,2022-07-21 07:20:19.172883
Buen Pastor,224,2022-07-21 07:20:19.172883
Easo,0,2022-07-21 07:20:19.172883
Estación,0,2022-07-21 07:20:19.172883
Illumbe,0,2022-07-21 07:20:19.172883
Katalunia,228,2022-07-21 07:20:19.172883
Kontxa,409,2022-07-21 07:20:19.172883
Kursaal,0,2022-07-21 07:20:19.172883
Okendo,381,2022-07-21 07:20:19.172883
Ondarreta,0,2022-07-21 07:20:19.172883
Pio XII,205,2022-07-21 07:20:19.172883
San Martin,162,2022-07-21 07:20:19.172883
Txofre,0,2022-07-21 07:20:19.172883
Zuatzu,0,2022-07-21 07:20:19.172883
Arcco,118,2022-07-21 08:28:07.955619
Atotxa,39,2022-07-21 08:28:07.955619
Boulevard,184,2022-07-21 08:28:07.955619
Buen Pastor,100,2022-07-21 08:28:07.955619
Easo,0,2022-07-21 08:28:07.955619
Estación,0,2022-07-21 08:28:07.955619
Illumbe,0,2022-07-21 08:28:07.955619
Katalunia,152,2022-07-21 08:28:07.955619
Kontxa,330,2022-07-21 08:28:07.955619
Kursaal,0,2022-07-21 08:28:07.955619
Okendo,291,2022-07-21 08:28:07.955619
Ondarreta,0,2022-07-21 08:28:07.955619
Pio XII,197,2022-07-21 08:28:07.955619
San Martin,78,2022-07-21 08:28:07.955619
Txofre,0,2022-07-21 08:28:07.955619
Zuatzu,0,2022-07-21 08:28:07.955619
Arcco,0,2022-07-21 09:21:43.807137
Atotxa,33,2022-07-21 09:21:43.807137
Boulevard,0,2022-07-21 09:21:43.807137
Buen Pastor,0,2022-07-21 09:21:43.807137
Easo,0,2022-07-21 09:21:43.807137
Estación,0,2022-07-21 09:21:43.807137
Illumbe,0,2022-07-21 09:21:43.807137
Katalunia,93,2022-07-21 09:21:43.807137
Kontxa,0,2022-07-21 09:21:43.807137
Kursaal,0,2022-07-21 09:21:43.807137
Okendo,182,2022-07-21 09:21:43.807137
Ondarreta,0,2022-07-21 09:21:43.807137
Pio XII,0,2022-07-21 09:21:43.807137
San Martin,23,2022-07-21 09:21:43.807137
Txofre,0,2022-07-21 09:21:43.807137
Zuatzu,0,2022-07-21 09:21:43.807137
Arcco,0,2022-07-21 10:26:16.466450
Atotxa,32,2022-07-21 10:26:16.466450
Boulevard,0,2022-07-21 10:26:16.466450
Buen Pastor,0,2022-07-21 10:26:16.466450
Easo,0,2022-07-21 10:26:16.466450
Estación,0,2022-07-21 10:26:16.466450
Illumbe,0,2022-07-21 10:26:16.466450
Katalunia,46,2022-07-21 10:26:16.466450
Kontxa,0,2022-07-21 10:26:16.466450
Kursaal,0,2022-07-21 10:26:16.466450
Okendo,69,2022-07-21 10:26:16.466450
Ondarreta,0,2022-07-21 10:26:16.466450
Pio XII,0,2022-07-21 10:26:16.466450
San Martin,0,2022-07-21 10:26:16.466450
Txofre,0,2022-07-21 10:26:16.466450
Zuatzu,0,2022-07-21 10:26:16.466450
Arcco,0,2022-07-21 11:18:45.700732
Atotxa,48,2022-07-21 11:18:45.700732
Boulevard,0,2022-07-21 11:18:45.700732
Buen Pastor,0,2022-07-21 11:18:45.700732
Easo,0,2022-07-21 11:18:45.700732
Estación,0,2022-07-21 11:18:45.700732
Illumbe,0,2022-07-21 11:18:45.700732
Katalunia,47,2022-07-21 11:18:45.700732
Kontxa,0,2022-07-21 11:18:45.700732
Kursaal,0,2022-07-21 11:18:45.700732
Okendo,-2,2022-07-21 11:18:45.700732
Ondarreta,0,2022-07-21 11:18:45.700732
Pio XII,0,2022-07-21 11:18:45.700732
San Martin,1,2022-07-21 11:18:45.700732
Txofre,0,2022-07-21 11:18:45.700732
Zuatzu,0,2022-07-21 11:18:45.700732
Arcco,0,2022-07-21 12:47:52.595031
Atotxa,67,2022-07-21 12:47:52.595031
Boulevard,0,2022-07-21 12:47:52.595031
Buen Pastor,0,2022-07-21 12:47:52.595031
Easo,0,2022-07-21 12:47:52.595031
Estación,0,2022-07-21 12:47:52.595031
Illumbe,0,2022-07-21 12:47:52.595031
Katalunia,25,2022-07-21 12:47:52.595031
Kontxa,0,2022-07-21 12:47:52.595031
Kursaal,0,2022-07-21 12:47:52.595031
Okendo,22,2022-07-21 12:47:52.595031
Ondarreta,0,2022-07-21 12:47:52.595031
Pio XII,0,2022-07-21 12:47:52.595031
San Martin,10,2022-07-21 12:47:52.595031
Txofre,0,2022-07-21 12:47:52.595031
Zuatzu,0,2022-07-21 12:47:52.595031
Arcco,0,2022-07-21 13:44:35.977200
Atotxa,78,2022-07-21 13:44:35.977200
Boulevard,0,2022-07-21 13:44:35.977200
Buen Pastor,0,2022-07-21 13:44:35.977200
Easo,0,2022-07-21 13:44:35.977200
Estación,0,2022-07-21 13:44:35.977200
Illumbe,0,2022-07-21 13:44:35.977200
Katalunia,8,2022-07-21 13:44:35.977200
Kontxa,0,2022-07-21 13:44:35.977200
Kursaal,0,2022-07-21 13:44:35.977200
Okendo,23,2022-07-21 13:44:35.977200
Ondarreta,0,2022-07-21 13:44:35.977200
Pio XII,0,2022-07-21 13:44:35.977200
San Martin,15,2022-07-21 13:44:35.977200
Txofre,0,2022-07-21 13:44:35.977200
Zuatzu,0,2022-07-21 13:44:35.977200
Arcco,0,2022-07-21 14:20:11.454493
Atotxa,69,2022-07-21 14:20:11.454493
Boulevard,0,2022-07-21 14:20:11.454493
Buen Pastor,0,2022-07-21 14:20:11.454493
Easo,0,2022-07-21 14:20:11.454493
Estación,0,2022-07-21 14:20:11.454493
Illumbe,0,2022-07-21 14:20:11.454493
Katalunia,-1,2022-07-21 14:20:11.454493
Kontxa,0,2022-07-21 14:20:11.454493
Kursaal,0,2022-07-21 14:20:11.454493
Okendo,42,2022-07-21 14:20:11.454493
Ondarreta,0,2022-07-21 14:20:11.454493
Pio XII,0,2022-07-21 14:20:11.454493
San Martin,17,2022-07-21 14:20:11.454493
Txofre,0,2022-07-21 14:20:11.454493
Zuatzu,0,2022-07-21 14:20:11.454493
Arcco,0,2022-07-21 15:24:50.615999
Atotxa,69,2022-07-21 15:24:50.615999
Boulevard,0,2022-07-21 15:24:50.615999
Buen Pastor,0,2022-07-21 15:24:50.615999
Easo,0,2022-07-21 15:24:50.615999
Estación,0,2022-07-21 15:24:50.615999
Illumbe,0,2022-07-21 15:24:50.615999
Katalunia,1,2022-07-21 15:24:50.615999
Kontxa,0,2022-07-21 15:24:50.615999
Kursaal,0,2022-07-21 15:24:50.615999
Okendo,103,2022-07-21 15:24:50.615999
Ondarreta,0,2022-07-21 15:24:50.615999
Pio XII,0,2022-07-21 15:24:50.615999
San Martin,23,2022-07-21 15:24:50.615999
Txofre,0,2022-07-21 15:24:50.615999
Zuatzu,0,2022-07-21 15:24:50.615999
Arcco,0,2022-07-21 16:31:25.400125
Atotxa,61,2022-07-21 16:31:25.400125
Boulevard,0,2022-07-21 16:31:25.400125
Buen Pastor,0,2022-07-21 16:31:25.400125
Easo,0,2022-07-21 16:31:25.400125
Estación,0,2022-07-21 16:31:25.400125
Illumbe,0,2022-07-21 16:31:25.400125
Katalunia,4,2022-07-21 16:31:25.400125
Kontxa,0,2022-07-21 16:31:25.400125
Kursaal,0,2022-07-21 16:31:25.400125
Okendo,66,2022-07-21 16:31:25.400125
Ondarreta,0,2022-07-21 16:31:25.400125
Pio XII,0,2022-07-21 16:31:25.400125
San Martin,10,2022-07-21 16:31:25.400125
Txofre,0,2022-07-21 16:31:25.400125
Zuatzu,0,2022-07-21 16:31:25.400125
Arcco,0,2022-07-21 17:24:46.709691
Atotxa,64,2022-07-21 17:24:46.709691
Boulevard,0,2022-07-21 17:24:46.709691
Buen Pastor,0,2022-07-21 17:24:46.709691
Easo,0,2022-07-21 17:24:46.709691
Estación,0,2022-07-21 17:24:46.709691
Illumbe,0,2022-07-21 17:24:46.709691
Katalunia,0,2022-07-21 17:24:46.709691
Kontxa,0,2022-07-21 17:24:46.709691
Kursaal,0,2022-07-21 17:24:46.709691
Okendo,58,2022-07-21 17:24:46.709691
Ondarreta,0,2022-07-21 17:24:46.709691
Pio XII,0,2022-07-21 17:24:46.709691
San Martin,34,2022-07-21 17:24:46.709691
Txofre,0,2022-07-21 17:24:46.709691
Zuatzu,0,2022-07-21 17:24:46.709691
Arcco,0,2022-07-21 18:29:07.108128
Atotxa,89,2022-07-21 18:29:07.108128
Boulevard,0,2022-07-21 18:29:07.108128
Buen Pastor,0,2022-07-21 18:29:07.108128
Easo,0,2022-07-21 18:29:07.108128
Estación,0,2022-07-21 18:29:07.108128
Illumbe,0,2022-07-21 18:29:07.108128
Katalunia,1,2022-07-21 18:29:07.108128
Kontxa,0,2022-07-21 18:29:07.108128
Kursaal,0,2022-07-21 18:29:07.108128
Okendo,82,2022-07-21 18:29:07.108128
Ondarreta,0,2022-07-21 18:29:07.108128
Pio XII,0,2022-07-21 18:29:07.108128
San Martin,72,2022-07-21 18:29:07.108128
Txofre,0,2022-07-21 18:29:07.108128
Zuatzu,0,2022-07-21 18:29:07.108128
Arcco,0,2022-07-21 19:19:03.977474
Atotxa,87,2022-07-21 19:19:03.977474
Boulevard,0,2022-07-21 19:19:03.977474
Buen Pastor,0,2022-07-21 19:19:03.977474
Easo,0,2022-07-21 19:19:03.977474
Estación,0,2022-07-21 19:19:03.977474
Illumbe,0,2022-07-21 19:19:03.977474
Katalunia,0,2022-07-21 19:19:03.977474
Kontxa,0,2022-07-21 19:19:03.977474
Kursaal,0,2022-07-21 19:19:03.977474
Okendo,138,2022-07-21 19:19:03.977474
Ondarreta,0,2022-07-21 19:19:03.977474
Pio XII,0,2022-07-21 19:19:03.977474
San Martin,107,2022-07-21 19:19:03.977474
Txofre,0,2022-07-21 19:19:03.977474
Zuatzu,0,2022-07-21 19:19:03.977474
Arcco,0,2022-07-21 20:25:14.519041
Atotxa,100,2022-07-21 20:25:14.519041
Boulevard,0,2022-07-21 20:25:14.519041
Buen Pastor,0,2022-07-21 20:25:14.519041
Easo,0,2022-07-21 20:25:14.519041
Estación,0,2022-07-21 20:25:14.519041
Illumbe,0,2022-07-21 20:25:14.519041
Katalunia,12,2022-07-21 20:25:14.519041
Kontxa,0,2022-07-21 20:25:14.519041
Kursaal,0,2022-07-21 20:25:14.519041
Okendo,200,2022-07-21 20:25:14.519041
Ondarreta,0,2022-07-21 20:25:14.519041
Pio XII,0,2022-07-21 20:25:14.519041
San Martin,171,2022-07-21 20:25:14.519041
Txofre,0,2022-07-21 20:25:14.519041
Zuatzu,0,2022-07-21 20:25:14.519041
Arcco,0,2022-07-21 21:21:56.714611
Atotxa,105,2022-07-21 21:21:56.714611
Boulevard,0,2022-07-21 21:21:56.714611
Buen Pastor,0,2022-07-21 21:21:56.714611
Easo,0,2022-07-21 21:21:56.714611
Estación,0,2022-07-21 21:21:56.714611
Illumbe,0,2022-07-21 21:21:56.714611
Katalunia,89,2022-07-21 21:21:56.714611
Kontxa,0,2022-07-21 21:21:56.714611
Kursaal,0,2022-07-21 21:21:56.714611
Okendo,290,2022-07-21 21:21:56.714611
Ondarreta,0,2022-07-21 21:21:56.714611
Pio XII,0,2022-07-21 21:21:56.714611
San Martin,201,2022-07-21 21:21:56.714611
Txofre,0,2022-07-21 21:21:56.714611
Zuatzu,0,2022-07-21 21:21:56.714611
Arcco,0,2022-07-21 22:22:18.497540
Atotxa,119,2022-07-21 22:22:18.497540
Boulevard,0,2022-07-21 22:22:18.497540
Buen Pastor,0,2022-07-21 22:22:18.497540
Easo,0,2022-07-21 22:22:18.497540
Estación,0,2022-07-21 22:22:18.497540
Illumbe,0,2022-07-21 22:22:18.497540
Katalunia,196,2022-07-21 22:22:18.497540
Kontxa,0,2022-07-21 22:22:18.497540
Kursaal,0,2022-07-21 22:22:18.497540
Okendo,390,2022-07-21 22:22:18.497540
Ondarreta,0,2022-07-21 22:22:18.497540
Pio XII,0,2022-07-21 22:22:18.497540
San Martin,231,2022-07-21 22:22:18.497540
Txofre,0,2022-07-21 22:22:18.497540
Zuatzu,0,2022-07-21 22:22:18.497540
Arcco,0,2022-07-21 23:23:28.193743
Atotxa,126,2022-07-21 23:23:28.193743
Boulevard,0,2022-07-21 23:23:28.193743
Buen Pastor,0,2022-07-21 23:23:28.193743
Easo,0,2022-07-21 23:23:28.193743
Estación,0,2022-07-21 23:23:28.193743
Illumbe,0,2022-07-21 23:23:28.193743
Katalunia,259,2022-07-21 23:23:28.193743
Kontxa,0,2022-07-21 23:23:28.193743
Kursaal,0,2022-07-21 23:23:28.193743
Okendo,435,2022-07-21 23:23:28.193743
Ondarreta,0,2022-07-21 23:23:28.193743
Pio XII,0,2022-07-21 23:23:28.193743
San Martin,238,2022-07-21 23:23:28.193743
Txofre,0,2022-07-21 23:23:28.193743
Zuatzu,0,2022-07-21 23:23:28.193743
Arcco,0,2022-07-22 02:10:59.861873
Atotxa,134,2022-07-22 02:10:59.861873
Boulevard,0,2022-07-22 02:10:59.861873
Buen Pastor,0,2022-07-22 02:10:59.861873
Easo,0,2022-07-22 02:10:59.861873
Estación,0,2022-07-22 02:10:59.861873
Illumbe,0,2022-07-22 02:10:59.861873
Katalunia,305,2022-07-22 02:10:59.861873
Kontxa,0,2022-07-22 02:10:59.861873
Kursaal,0,2022-07-22 02:10:59.861873
Okendo,463,2022-07-22 02:10:59.861873
Ondarreta,0,2022-07-22 02:10:59.861873
Pio XII,0,2022-07-22 02:10:59.861873
